,Idealista,Apartamento en Avinguda Amèrica - Calvià,1.500,2,50,30.00
,Idealista,Apartamento en Calvià,1.450,2,67,21.64
,Idealista,Piso en Calvià,2.000,3,110,18.18
,Idealista,Piso en Margalida Caimari - Palma de Mallorca,1.150,2,64,17.97
,Idealista,Finca rústica en Ma14 - Santanyí,1.500,3,175,8.57
,Idealista,Piso en Palma de Mallorca,3.000,4,230,13.04
,Idealista,Piso en Marratxí,880,2,92,9565.22
,Idealista,Piso en Argenteria - Palma de Mallorca,1.000,2,70,14.29
,Idealista,Piso en Avinguda Joan March - Palma de Mallorca,1.500,3,170,8.82
,Idealista,Piso en Carrer Rafael Ramis I Togores - Palma de Mallorca,1.000,3,90,11.11
,Idealista,Casa adosada en Lloc Poligon 15 - 113 - Artà,2.000,4,220,9.09
,Idealista,Apartamento en Passeig Illetes - 17 - Calvià,1.800,2,78,23.08
,Idealista,Piso en Passeig Mallorca - Palma de Mallorca,1.700,4,170,10.00
,Idealista,Piso en Carrer de Francesc de Borja Moll - Palma de Mallorca,1.600,2,75,21.33
,Idealista,Piso en Carrer de L'illa de Xipre - Palma de Mallorca,3.200,2,110,29.09
,Idealista,Piso en Via de la Mediterrània - Llucmajor,1.450,2,120,12.08
,Idealista,Piso en Torrent - Palma de Mallorca,2.000,4,219,9.13
,Idealista,Piso en Palma de Mallorca,1.800,4,160,11.25
,Idealista,Piso en Carrer de L'illa de Xipre - Palma de Mallorca,3.000,3,131,22.90
,Idealista,Casa adosada en Carrer de Les Margalides - Calvià,3.700,4,234,15.81
,Idealista,Piso en Palma de Mallorca,1.600,3,120,13.33
,Idealista,Piso en Palma de Mallorca,1.100,3,100,11.00
,Idealista,Finca rústica en Sant Llorenç des Cardassar,2.000,3,150,13.33
,Idealista,Apartamento en Manacor,1.000,2,90,11.11
,Idealista,Casa o chalet en Campos,3.000,5,433,6.93
,Idealista,Piso en Palma de Mallorca,1.700,1,55,30.91
,Idealista,Ático en Palma de Mallorca,2.900,3,300,9.67
,Idealista,Ático en Son Servera,2.100,3,170,12.35
,Idealista,Ático en Artà,1.500,2,75,20.00
,Idealista,Casa o chalet en Pollença,4.200,4,250,16.80
,Idealista,Apartamento en Palma de Mallorca,3.500,3,200,17.50
,Idealista,Ático en Apol.l - Alcúdia,2.950,4,185,15.95
,Idealista,Casa o chalet en Manacor,3.500,3,300,11.67
,Idealista,Casa o chalet en Calvià,8.000,6,320,25.00
,Idealista,Casa o chalet en Manacor,2.500,4,200,12.50
,Idealista,Piso en Carrer Des Pinaro - 3 - Son Servera,2.100,3,120,17.50
,Idealista,Piso en Palma de Mallorca,1.400,4,125,11.20
,Idealista,Piso en De Jaume Villanueva - Palma de Mallorca,1.550,2,80,19.38
,Idealista,Apartamento en Palma de Mallorca,1.150,1,65,17.69
,Idealista,Casa adosada en Paseo Alfonso XIII - Llucmajor,2.500,5,260,9.62
,Idealista,Piso en Palma de Mallorca,1.375,4,120,11.46
,Idealista,Casa adosada en Selva,1.300,3,153,8.50
,Idealista,Piso en Palma de Mallorca,1.200,1,52,23.08
,Idealista,Piso en Santa Margalida,1.600,3,98,16.33
,Idealista,Casa o chalet en Manacor,1.350,2,115,11.74
,Idealista,Planta baja en Calvià,2.500,3,104,24.04
,Idealista,Piso en Femenies - Palma de Mallorca,1.300,4,139,9.35
,Idealista,Piso en Palma de Mallorca,1.200,1,52,23.08
,Idealista,Piso en Calvià,2.550,2,120,21.25
,Idealista,Piso en Carrer de Gràcia - Llucmajor,1.800,2,85,21.18
,Idealista,Apartamento en Palma de Mallorca,2.600,3,135,19.26
,Idealista,Piso en Palma de Mallorca,2.860,3,122,23.44
,Idealista,Piso en Palma de Mallorca,2.530,2,106,23.87
,Idealista,Piso en Palma de Mallorca,1.500,3,90,16.67
,Idealista,Casa o chalet en Manacor,2.700,4,450,6.00
,Idealista,Casa adosada en Manacor-porto Cristo - Manacor,900,1,65,13846.15
,Idealista,Finca rústica en Costitx,2.200,4,180,12.22
,Idealista,Casa adosada en Alcúdia,1.500,3,100,15.00
,Idealista,Piso en Palma de Mallorca,1.400,4,120,11.67
,Idealista,Ático en Llucmajor,1.500,4,197,7.61
,Idealista,Casa o chalet en Llucmajor,2.650,3,230,11.52
,Idealista,Apartamento en Palma de Mallorca,1.100,2,70,15.71
,Idealista,Finca rústica en Binissalem,2.900,4,395,7.34
,Idealista,Ático en Palma de Mallorca,1.990,3,130,15.31
,Idealista,Finca rústica en Manacor,3.000,4,350,8.57
,Idealista,Piso en Palma de Mallorca,2.200,4,150,14.67
,Idealista,Casa adosada en Calvià,2.000,3,220,9.09
,Idealista,Finca rústica en Sant Llorenç des Cardassar,8.350,18,1355,6.16
,Idealista,Casa o chalet en Carrer de Ses Escoles - Selva,2.500,2,100,25.00
,Idealista,Apartamento en Artà,1.700,3,407,4.18
,Idealista,Piso en Palma de Mallorca,1.500,3,120,12.50
,Idealista,Piso en Palma de Mallorca,1.400,3,120,11.67
,Idealista,Piso en Carrer del Bastió D'en Sanoguera - Palma de Mallorca,1.950,4,195,10.00
,Idealista,Piso en Carrer de Méndez Núñez - Pollença,1.150,3,112,10.27
,Idealista,Piso en Muro,750,3,124,6048.39
,Idealista,Piso en Palma de Mallorca,1.100,2,130,8.46
,Idealista,Casa o chalet en Palma de Mallorca,2.200,4,231,9.52
,Idealista,Ático en Palma de Mallorca,1.500,4,160,9.38
,Idealista,Piso en Palma de Mallorca,1.000,2,70,14.29
,Idealista,Piso en Carrer Estrella de Mar - Ses Salines,1.000,3,101,9.90
,Idealista,Apartamento en Carrer de Sant Ramon de Penyafort - Sóller,950,1,60,15833.33
,Idealista,Casa o chalet en Santanyí,2.500,4,100,25.00
,Idealista,Piso en Palma de Mallorca,1.700,4,170,10.00
,Idealista,Piso en Palma de Mallorca,975,1,56,17410.71
,Idealista,Piso en Palma de Mallorca,1.200,3,110,10.91
,Idealista,Finca rústica en Mancor de la Vall,1.700,2,85,20.00
,Idealista,Apartamento en Calvià,1.500,3,87,17.24
,Idealista,Piso en Manacor,1.150,3,90,12.78
,Idealista,Apartamento en Palma de Mallorca,950,1,50,19000.00
,Idealista,Piso en Palma de Mallorca,1.300,3,122,10.66
,Idealista,Ático en Palma de Mallorca,1.180,1,87,13.56
,Idealista,Ático en Palma de Mallorca,3.000,1,60,50.00
,Idealista,Casa o chalet en Santanyí,1.300,3,160,8.13
,Idealista,Casa o chalet en Muro,1.750,3,200,8.75
,Idealista,Piso en Palma de Mallorca,1.350,2,108,12.50
,Idealista,Finca rústica en Artà,1.700,2,110,15.45
,Idealista,Casa o chalet en Santa Margalida,1.300,4,170,7.65
,Idealista,Piso en Palma de Mallorca,1.100,2,140,7.86
,Idealista,Casa o chalet en Binissalem,3.500,5,350,10.00
,Idealista,Casa o chalet en Llucmajor,3.000,5,337,8.90
,Idealista,Piso en Carrer de Margalida Caimari - Palma de Mallorca,1.150,2,170,6.76
,Idealista,Piso en Carrer Amílcar - Palma de Mallorca,1.300,3,90,14.44
,Idealista,Piso en Carrer de Gaston Vuillier - Palma de Mallorca,1.600,3,205,7.80
,Idealista,Ático en Palma de Mallorca,1.950,4,200,9.75
,Idealista,Piso en Palma de Mallorca,1.500,4,150,10.00
,Idealista,Ático en Palma de Mallorca,1.300,2,90,14.44
,Idealista,Piso en Carrer Cervantes - 5 - Palma de Mallorca,1.790,4,110,16.27
,Idealista,Ático en D'hiroshima - Palma de Mallorca,1.100,2,130,8.46
,Idealista,Ático en Palma de Mallorca,1.100,2,130,8.46
,Idealista,Piso en Campos,950,3,140,6785.71
,Idealista,Piso en Palma de Mallorca,1.200,3,100,12.00
,Idealista,Piso en Palma de Mallorca,1.200,3,110,10.91
,Idealista,Casa o chalet en Andratx,2.850,3,500,5.70
,Idealista,Apartamento en Palma de Mallorca,950,1,60,15833.33
,Idealista,Finca rústica en Campanet,1.390,3,140,9.93
,Idealista,Piso en Llucmajor,1.100,3,127,8.66
,Idealista,Piso en Palma de Mallorca,1.200,2,60,20.00
,Idealista,Piso en Palma de Mallorca,1.500,3,135,11.11
,Idealista,Dúplex en Carrer Des Saluet - Andratx,1.350,2,95,14.21
,Idealista,Piso en Plaça Cort - Palma de Mallorca,1.000,2,100,10.00
,Idealista,Piso en Costa D'en Sintes - Palma de Mallorca,1.100,1,75,14.67
,Idealista,Ático en Palma de Mallorca,1.350,2,92,14.67
,Idealista,Piso en Palma de Mallorca,1.500,3,130,11.54
,Idealista,Finca rústica en Manacor,1.200,4,120,10.00
,Idealista,Piso en Avinguda Sant Ferran - Palma de Mallorca,1.400,4,176,7.95
,Idealista,Apartamento en Palma de Mallorca,875,1,50,17500.00
,Idealista,Casa adosada en Puigpunyent,1.650,3,162,10.19
,Idealista,Piso en Palma de Mallorca,1.150,2,63,18.25
,Idealista,Apartamento en Santanyí,950,3,100,9500.00
,Idealista,Apartamento en Pollença,1.000,3,130,7.69
,Idealista,Casa adosada en Carrer Son Muntaner - Palma de Mallorca,1.600,3,205,7.80
,Idealista,Piso en Carrer Conde de Sallent - 20 - Palma de Mallorca,2.200,5,270,8.15
,Idealista,Casa o chalet en Palma - Consell,1.200,3,150,8.00
,Idealista,Dúplex en Carrer de Bonany - Vilafranca de Bonany,860,2,101,8514.85
,Idealista,Dúplex en Av. de Gabriel Roca - Palma de Mallorca,4.000,5,327,12.23
,Idealista,Piso en Tit Livi - Palma de Mallorca,1.800,3,117,15.38
,Idealista,Piso en Palma de Mallorca,1.200,2,80,15.00
,Idealista,Piso en Carrer Falzia - Llucmajor,1.100,2,115,9.57
,Idealista,Piso en Campos,950,3,130,7307.69
,Idealista,Casa o chalet en Carrer Ciutat - 13 - 1 - Son Servera,1.100,3,223,4.93
,Idealista,Finca rústica en Felanitx,1.500,3,105,14.29
,Idealista,Piso en Palma de Mallorca,1.000,2,85,11.76
,Idealista,Piso en Avinguda del Parc - Manacor,1.000,4,100,10.00
,Idealista,Piso en Carrer de Mallorca - Campos,825,2,80,10312.50
,Idealista,Ático en Palma de Mallorca,1.400,3,115,12.17
